,date,team,site,o:team,line,total
5945,20191209,Kings,away,Rockets,12.0,227.5
5946,20191209,Suns,home,Timberwolves,-4.0,233.5
5947,20191209,Timberwolves,away,Suns,4.0,233.5
5948,20191209,Warriors,home,Grizzlies,-3.0,218.0
5949,20191209,Grizzlies,away,Warriors,3.0,218.0
5950,20191210,Heat,home,Hawks,-8.5,218.5
5951,20191210,Hawks,away,Heat,8.5,218.5
5952,20191210,Hornets,home,Wizards,1.5,229.0
5953,20191210,Wizards,away,Hornets,-1.5,229.0
5954,20191210,Seventysixers,home,Nuggets,-5.0,206.0
5955,20191210,Nuggets,away,Seventysixers,5.0,206.0
5956,20191210,Trailblazers,home,Knicks,-9.0,219.0
5957,20191210,Knicks,away,Trailblazers,9.0,219.0
5958,20191211,Bucks,home,Pelicans,-12.0,234.0
5959,20191211,Pelicans,away,Bucks,12.0,234.0
5960,20191211,Bulls,home,Hawks,-6.5,222.0
5961,20191211,Hawks,away,Bulls,6.5,222.0
5962,20191211,Cavaliers,home,Rockets,11.0,228.5
5963,20191211,Rockets,away,Cavaliers,-11.0,228.5
5964,20191211,Kings,home,Thunder,-1.5,208.0
5965,20191211,Thunder,away,Kings,1.5,208.0
5966,20191211,Magic,home,Lakers,8.5,211.0
5967,20191211,Lakers,away,Magic,-8.5,211.0
5968,20191211,Nets,home,Hornets,-9.5,217.0
5969,20191211,Hornets,away,Nets,9.5,217.0
5970,20191211,Pacers,home,Celtics,0.0,211.5
5971,20191211,Celtics,away,Pacers,0.0,211.5
5972,20191211,Raptors,home,Clippers,3.0,220.0
5973,20191211,Clippers,away,Raptors,-3.0,220.0
5974,20191211,Suns,home,Grizzlies,-7.0,230.5
5975,20191211,Grizzlies,away,Suns,7.0,230.5
5976,20191211,Timberwolves,home,Jazz,1.0,223.0
5977,20191211,Jazz,away,Timberwolves,-1.0,223.0
5978,20191211,Warriors,home,Knicks,-5.0,211.0
5979,20191211,Knicks,away,Warriors,5.0,211.0
5980,20191212,Celtics,home,Seventysixers,1.0,212.0
5981,20191212,Seventysixers,away,Celtics,-1.0,212.0
5982,20191212,Nuggets,home,Trailblazers,-7.5,214.5
5983,20191212,Trailblazers,away,Nuggets,7.5,214.5
5984,20191212,Pistons,home,Mavericks,7.5,220.5
5985,20191212,Mavericks,away,Pistons,-7.5,220.5
5986,20191212,Spurs,home,Cavaliers,-11.5,220.5
5987,20191212,Cavaliers,away,Spurs,11.5,220.5
5988,20191213,Bulls,home,Hornets,-6.5,213.5
5989,20191213,Hornets,away,Bulls,6.5,213.5
5990,20191213,Grizzlies,home,Bucks,12.5,229.0
5991,20191213,Bucks,away,Grizzlies,-12.5,229.0
5992,20191213,Hawks,home,Pacers,6.0,222.5
5993,20191213,Pacers,away,Hawks,-6.0,222.5
5994,20191213,Heat,home,Lakers,5.0,214.0
5995,20191213,Lakers,away,Heat,-5.0,214.0
5996,20191213,Jazz,home,Warriors,-13.5,210.5
5997,20191213,Warriors,away,Jazz,13.5,210.5
5998,20191213,Kings,home,Knicks,-8.0,208.0
5999,20191213,Knicks,away,Kings,8.0,208.0
6000,20191213,Magic,home,Rockets,6.5,222.0
6001,20191213,Rockets,away,Magic,-6.5,222.0
6002,20191213,Seventysixers,home,Pelicans,-7.5,223.0
6003,20191213,Pelicans,away,Seventysixers,7.5,223.0
6004,20191213,Timberwolves,home,Clippers,5.5,233.0
6005,20191213,Clippers,away,Timberwolves,-5.5,233.0
6006,20191214,Bucks,home,Cavaliers,-14.0,223.0
6007,20191214,Cavaliers,away,Bucks,14.0,223.0
6008,20191214,Bulls,home,Clippers,3.5,216.5
6009,20191214,Clippers,away,Bulls,-3.5,216.5
6010,20191214,Grizzlies,home,Wizards,-1.0,237.0
6011,20191214,Wizards,away,Grizzlies,1.0,237.0
6012,20191214,Mavericks,home,Heat,-7.5,216.5
6013,20191214,Heat,away,Mavericks,7.5,216.5
6014,20191214,Nuggets,home,Thunder,-6.5,204.5
6015,20191214,Thunder,away,Nuggets,6.5,204.5
6016,20191214,Raptors,home,Nets,-7.5,218.0
6017,20191214,Nets,away,Raptors,7.5,218.0
6018,20191214,Rockets,home,Pistons,-6.0,225.5
6019,20191214,Pistons,away,Rockets,6.0,225.5
6020,20191214,Suns,home,Spurs,0.0,227.0
6021,20191214,Spurs,away,Suns,0.0,227.0
6022,20191215,Hawks,home,Lakers,11.5,226.0
6023,20191215,Lakers,away,Hawks,-11.5,226.0
6024,20191215,Nets,home,Seventysixers,3.5,217.0
6025,20191215,Seventysixers,away,Nets,-3.5,217.0
6026,20191215,Nuggets,home,Knicks,-10.0,208.5
6027,20191215,Knicks,away,Nuggets,10.0,208.5
6028,20191215,Pacers,home,Hornets,-11.5,210.0
6029,20191215,Hornets,away,Pacers,11.5,210.0
6030,20191215,Pelicans,home,Magic,0.0,218.0
6031,20191215,Magic,away,Pelicans,0.0,218.0
6032,20191215,Warriors,home,Kings,4.5,210.0
6033,20191215,Kings,away,Warriors,-4.5,210.0
6034,20191216,Bucks,home,Mavericks,-10.5,227.5
6035,20191216,Mavericks,away,Bucks,10.5,227.5
6036,20191216,Grizzlies,home,Heat,3.0,218.0
6037,20191216,Heat,away,Grizzlies,-3.0,218.0
6038,20191216,Pistons,home,Wizards,-4.5,231.0
6039,20191216,Wizards,away,Pistons,4.5,231.0
6040,20191216,Raptors,home,Cavaliers,-13.0,217.0
6041,20191216,Cavaliers,away,Raptors,13.0,217.0
6042,20191216,Rockets,home,Spurs,-9.5,231.5
6043,20191216,Spurs,away,Rockets,9.5,231.5
6044,20191216,Suns,home,Trailblazers,1.5,227.0
6045,20191216,Trailblazers,away,Suns,-1.5,227.0
6046,20191216,Thunder,home,Bulls,-6.0,209.5
6047,20191216,Bulls,away,Thunder,6.0,209.5
6048,20191217,Clippers,home,Suns,-14.5,225.0
6049,20191217,Suns,away,Clippers,14.5,225.0
6050,20191217,Hornets,home,Kings,4.5,208.0
6051,20191217,Kings,away,Hornets,-4.5,208.0
6052,20191217,Jazz,home,Magic,-6.5,208.0
6053,20191217,Magic,away,Jazz,6.5,208.0
6054,20191217,Knicks,home,Hawks,-2.0,225.5
6055,20191217,Hawks,away,Knicks,2.0,225.5
6056,20191217,Pacers,home,Lakers,2.0,211.0
6057,20191217,Lakers,away,Pacers,-2.0,211.0
6058,20191217,Pelicans,home,Nets,2.5,227.5
6059,20191217,Nets,away,Pelicans,-2.5,227.5
6060,20191218,Cavaliers,home,Hornets,-3.0,212.0
6061,20191218,Hornets,away,Cavaliers,3.0,212.0
6062,20191218,Mavericks,home,Celtics,2.5,215.5
6063,20191218,Celtics,away,Mavericks,-2.5,215.5
6064,20191218,Nuggets,home,Magic,-9.5,204.5
6065,20191218,Magic,away,Nuggets,9.5,204.5
6066,20191218,Pistons,home,Raptors,3.5,217.0
6067,20191218,Raptors,away,Pistons,-3.5,217.0
6068,20191218,Seventysixers,home,Heat,-7.0,210.0
6069,20191218,Heat,away,Seventysixers,7.0,210.0
6070,20191218,Thunder,home,Grizzlies,-6.5,219.5
6071,20191218,Grizzlies,away,Thunder,6.5,219.5
6072,20191218,Timberwolves,home,Pelicans,-3.5,229.5
6073,20191218,Pelicans,away,Timberwolves,3.5,229.5
6074,20191218,Trailblazers,home,Warriors,-9.5,221.5
6075,20191218,Warriors,away,Trailblazers,9.5,221.5
6076,20191218,Wizards,home,Bulls,-1.0,229.5
6077,20191218,Bulls,away,Wizards,1.0,229.5
6078,20191219,Bucks,home,Lakers,-4.0,225.0
6079,20191219,Lakers,away,Bucks,4.0,225.0
6080,20191219,Clippers,home,Rockets,-5.5,234.5
6081,20191219,Rockets,away,Clippers,5.5,234.5
6082,20191219,Hawks,home,Jazz,6.0,224.5
6083,20191219,Jazz,away,Hawks,-6.0,224.5
6084,20191219,Spurs,home,Nets,-4.0,219.0
6085,20191219,Nets,away,Spurs,4.0,219.0
6086,20191220,Cavaliers,home,Grizzlies,1.5,222.0
6087,20191220,Grizzlies,away,Cavaliers,-1.5,222.0
6088,20191220,Celtics,home,Pistons,-9.0,212.0
6089,20191220,Pistons,away,Celtics,9.0,212.0
6090,20191220,Heat,home,Knicks,-10.0,217.0
6091,20191220,Knicks,away,Heat,10.0,217.0
6092,20191220,Nuggets,home,Timberwolves,-10.0,216.0
6093,20191220,Timberwolves,away,Nuggets,10.0,216.0
6094,20191220,Pacers,home,Kings,-5.0,209.0
6095,20191220,Kings,away,Pacers,5.0,209.0
6096,20191220,Raptors,home,Wizards,-6.0,229.0
6097,20191220,Wizards,away,Raptors,6.0,229.0
6098,20191220,Seventysixers,home,Mavericks,-8.0,214.0
6099,20191220,Mavericks,away,Seventysixers,8.0,214.0
6100,20191220,Thunder,home,Suns,-4.5,221.0
6101,20191220,Suns,away,Thunder,4.5,221.0
6102,20191220,Trailblazers,home,Magic,-4.0,218.0
6103,20191220,Magic,away,Trailblazers,4.0,218.0
6104,20191220,Warriors,home,Pelicans,2.0,221.5
6105,20191220,Pelicans,away,Warriors,-2.0,221.5
6106,20191221,Grizzlies,home,Kings,1.0,222.0
6107,20191221,Kings,away,Grizzlies,-1.0,222.0
6108,20191221,Hornets,home,Jazz,6.5,209.5
6109,20191221,Jazz,away,Hornets,-6.5,209.5
6110,20191221,Knicks,home,Bucks,13.0,227.0
6111,20191221,Bucks,away,Knicks,-13.0,227.0
6112,20191221,Nets,home,Hawks,-7.5,230.5
6113,20191221,Hawks,away,Nets,7.5,230.5
6114,20191221,Pistons,home,Bulls,0.0,213.5
6115,20191221,Bulls,away,Pistons,0.0,213.5
6116,20191221,Seventysixers,home,Wizards,-13.0,230.0
6117,20191221,Wizards,away,Seventysixers,13.0,230.0
6118,20191221,Spurs,home,Clippers,6.5,227.0
6119,20191221,Clippers,away,Spurs,-6.5,227.0
6120,20191221,Suns,home,Rockets,6.5,236.0
6121,20191221,Rockets,away,Suns,-6.5,236.0
6122,20191221,Trailblazers,home,Timberwolves,-6.5,230.0
6123,20191221,Timberwolves,away,Trailblazers,6.5,230.0
6124,20191222,Bucks,home,Pacers,-8.0,219.5
6125,20191222,Pacers,away,Bucks,8.0,219.5
6126,20191222,Celtics,home,Hornets,-13.0,209.5
6127,20191222,Hornets,away,Celtics,13.0,209.5
6128,20191222,Lakers,home,Nuggets,-3.5,209.0
6129,20191222,Nuggets,away,Lakers,3.5,209.0
6130,20191222,Raptors,home,Mavericks,-2.5,218.0
6131,20191222,Mavericks,away,Raptors,2.5,218.0
6132,20191222,Thunder,home,Clippers,2.0,222.0
6133,20191222,Clippers,away,Thunder,-2.0,222.0
6134,20191223,Cavaliers,home,Hawks,0.0,229.5
6135,20191223,Hawks,away,Cavaliers,0.0,229.5
6136,20191223,Grizzlies,home,Spurs,2.0,227.0
6137,20191223,Spurs,away,Grizzlies,-2.0,227.0
6138,20191223,Heat,home,Jazz,-4.5,212.5
6139,20191223,Jazz,away,Heat,4.5,212.5
6140,20191223,Kings,home,Rockets,6.0,228.5
6141,20191223,Rockets,away,Kings,-6.0,228.5
6142,20191223,Knicks,home,Wizards,-3.0,234.0
6143,20191223,Wizards,away,Knicks,3.0,234.0
6144,20191223,Magic,home,Bulls,-5.0,206.0
6145,20191223,Bulls,away,Magic,5.0,206.0
6146,20191223,Pacers,home,Raptors,-5.5,211.0
6147,20191223,Raptors,away,Pacers,5.5,211.0
6148,20191223,Pistons,home,Seventysixers,6.0,215.5
6149,20191223,Seventysixers,away,Pistons,-6.0,215.5
6150,20191223,Suns,home,Nuggets,3.5,217.5
6151,20191223,Nuggets,away,Suns,-3.5,217.5
6152,20191223,Trailblazers,home,Pelicans,-6.0,228.5
6153,20191223,Pelicans,away,Trailblazers,6.0,228.5
6154,20191223,Warriors,home,Timberwolves,0.0,221.0
6155,20191223,Timberwolves,away,Warriors,0.0,221.0
6156,20191225,Lakers,home,Clippers,-2.0,222.5
6157,20191225,Clippers,away,Lakers,2.0,222.5
6158,20191225,Nuggets,home,Pelicans,-8.5,218.0
6159,20191225,Pelicans,away,Nuggets,8.5,218.0
6160,20191225,Raptors,home,Celtics,4.0,214.0
6161,20191225,Celtics,away,Raptors,-4.0,214.0
6162,20191225,Seventysixers,home,Bucks,3.5,221.0
6163,20191225,Bucks,away,Seventysixers,-3.5,221.0
6164,20191225,Warriors,home,Rockets,11.0,227.0
6165,20191225,Rockets,away,Warriors,-11.0,227.0
6166,20191226,Jazz,home,Trailblazers,-5.0,221.5
6167,20191226,Trailblazers,away,Jazz,5.0,221.5
6168,20191226,Kings,home,Timberwolves,-5.0,221.0
6169,20191226,Timberwolves,away,Kings,5.0,221.0
6170,20191226,Mavericks,home,Spurs,-6.5,225.5
6171,20191226,Spurs,away,Mavericks,6.5,225.5
6172,20191226,Nets,home,Knicks,-7.5,222.0
6173,20191226,Knicks,away,Nets,7.5,222.0
6174,20191226,Pistons,home,Wizards,-6.5,231.0
6175,20191226,Wizards,away,Pistons,6.5,231.0
6176,20191226,Thunder,home,Grizzlies,-5.5,224.0
6177,20191226,Grizzlies,away,Thunder,5.5,224.0
6178,20191227,Celtics,home,Cavaliers,-13.0,217.0
6179,20191227,Cavaliers,away,Celtics,13.0,217.0
6180,20191227,Hawks,home,Bucks,11.0,234.5
6181,20191227,Bucks,away,Hawks,-11.0,234.5
6182,20191227,Heat,home,Pacers,-4.0,211.5
6183,20191227,Pacers,away,Heat,4.0,211.5
6184,20191227,Hornets,home,Thunder,2.0,208.0
6185,20191227,Thunder,away,Hornets,-2.0,208.0
6186,20191227,Magic,home,Seventysixers,3.0,209.5
6187,20191227,Seventysixers,away,Magic,-3.0,209.5
6188,20191227,Warriors,home,Suns,2.5,223.0
6189,20191227,Suns,away,Warriors,-2.5,223.0
6190,20191228,Bucks,home,Magic,-9.0,215.5
6191,20191228,Magic,away,Bucks,9.0,215.5
6192,20191228,Bulls,home,Hawks,-9.5,216.0
6193,20191228,Hawks,away,Bulls,9.5,216.0
6194,20191228,Celtics,home,Raptors,-6.5,215.5
6195,20191228,Raptors,away,Celtics,6.5,215.5
6196,20191228,Clippers,home,Jazz,-8.0,221.0
6197,20191228,Jazz,away,Clippers,8.0,221.0
6198,20191228,Heat,home,Seventysixers,-1.5,213.0
6199,20191228,Seventysixers,away,Heat,1.5,213.0
6200,20191228,Kings,home,Suns,-2.0,221.0
6201,20191228,Suns,away,Kings,2.0,221.0
6202,20191228,Nuggets,home,Grizzlies,-9.0,218.0
6203,20191228,Grizzlies,away,Nuggets,9.0,218.0
6204,20191228,Pelicans,home,Pacers,-1.0,218.5
6205,20191228,Pacers,away,Pelicans,1.0,218.5
6206,20191228,Rockets,home,Nets,-9.5,232.5
6207,20191228,Nets,away,Rockets,9.5,232.5
6208,20191228,Spurs,home,Pistons,-5.0,222.5
6209,20191228,Pistons,away,Spurs,5.0,222.5
6210,20191228,Timberwolves,home,Cavaliers,-6.5,217.5
6211,20191228,Cavaliers,away,Timberwolves,6.5,217.5
6212,20191228,Trailblazers,home,Lakers,5.0,224.0
6213,20191228,Lakers,away,Trailblazers,-5.0,224.0
6214,20191228,Warriors,home,Mavericks,11.0,219.0
6215,20191228,Mavericks,away,Warriors,-11.0,219.0
6216,20191228,Wizards,home,Knicks,3.0,228.5
6217,20191228,Knicks,away,Wizards,-3.0,228.5
6218,20191229,Grizzlies,home,Hornets,-3.5,219.0
6219,20191229,Hornets,away,Grizzlies,3.5,219.0
6220,20191229,Lakers,home,Mavericks,-5.0,222.0
6221,20191229,Mavericks,away,Lakers,5.0,222.0
6222,20191229,Nuggets,home,Kings,-8.0,209.0
6223,20191229,Kings,away,Nuggets,8.0,209.0
6224,20191229,Pelicans,home,Rockets,-5.0,225.0
6225,20191229,Rockets,away,Pelicans,5.0,225.0
6226,20191229,Raptors,home,Thunder,-3.0,209.5
6227,20191229,Thunder,away,Raptors,3.0,209.5
6228,20191230,Bulls,home,Bucks,8.5,221.0
6229,20191230,Bucks,away,Bulls,-8.5,221.0
6230,20191230,Jazz,home,Pistons,-10.0,216.5
6231,20191230,Pistons,away,Jazz,10.0,216.5
6232,20191230,Magic,home,Hawks,-10.5,209.0
6233,20191230,Hawks,away,Magic,10.5,209.0
6234,20191230,Timberwolves,home,Nets,2.5,219.0
6235,20191230,Nets,away,Timberwolves,-2.5,219.0
6236,20191230,Trailblazers,home,Suns,-4.0,232.0
6237,20191230,Suns,away,Trailblazers,4.0,232.0
6238,20191230,Wizards,home,Heat,8.5,227.5
6239,20191230,Heat,away,Wizards,-8.5,227.5
6240,20191231,Hornets,home,Celtics,7.5,208.5
6241,20191231,Celtics,away,Hornets,-7.5,208.5
6242,20191231,Kings,home,Clippers,7.0,220.5
6243,20191231,Clippers,away,Kings,-7.0,220.5
6244,20191231,Pacers,home,Seventysixers,-3.0,212.0
6245,20191231,Seventysixers,away,Pacers,3.0,212.0
6246,20191231,Raptors,home,Cavaliers,-9.5,217.0
6247,20191231,Cavaliers,away,Raptors,9.5,217.0
6248,20191231,Rockets,home,Nuggets,-5.5,224.0
6249,20191231,Nuggets,away,Rockets,5.5,224.0
6250,20191231,Spurs,home,Warriors,-9.5,220.0
6251,20191231,Warriors,away,Spurs,9.5,220.0
6252,20191231,Thunder,home,Mavericks,2.0,218.0
6253,20191231,Mavericks,away,Thunder,-2.0,218.0
6254,20200101,Bucks,home,Timberwolves,-18.0,221.5
6255,20200101,Timberwolves,away,Bucks,18.0,221.5
6256,20200101,Knicks,home,Trailblazers,4.0,223.5
6257,20200101,Trailblazers,away,Knicks,-4.0,223.5
6258,20200101,Lakers,home,Suns,-11.0,226.0
6259,20200101,Suns,away,Lakers,11.0,226.0
6260,20200101,Wizards,home,Magic,4.0,222.0
6261,20200101,Magic,away,Wizards,-4.0,222.0
6262,20200102,Bulls,home,Jazz,3.5,208.5
6263,20200102,Jazz,away,Bulls,-3.5,208.5
6264,20200102,Cavaliers,home,Hornets,-1.5,212.0
6265,20200102,Hornets,away,Cavaliers,1.5,212.0
6266,20200102,Clippers,home,Pistons,-12.5,224.5
6267,20200102,Pistons,away,Clippers,12.5,224.5
6268,20200102,Heat,home,Raptors,-5.5,214.0
6269,20200102,Raptors,away,Heat,5.5,214.0
6270,20200102,Kings,home,Grizzlies,-4.5,224.5
6271,20200102,Grizzlies,away,Kings,4.5,224.5
6272,20200102,Mavericks,home,Nets,-8.5,222.0
6273,20200102,Nets,away,Mavericks,8.5,222.0
6274,20200102,Pacers,home,Nuggets,0.0,210.0
6275,20200102,Nuggets,away,Pacers,0.0,210.0
6276,20200102,Spurs,home,Thunder,-2.0,217.5
6277,20200102,Thunder,away,Spurs,2.0,217.5
6278,20200102,Timberwolves,home,Warriors,-4.0,213.5
6279,20200102,Warriors,away,Timberwolves,4.0,213.5
6280,20200103,Celtics,home,Hawks,-10.5,223.5
6281,20200103,Hawks,away,Celtics,10.5,223.5
6282,20200103,Lakers,home,Pelicans,-10.5,225.5
6283,20200103,Pelicans,away,Lakers,10.5,225.5
6284,20200103,Magic,home,Heat,0.0,207.0
6285,20200103,Heat,away,Magic,0.0,207.0
6286,20200103,Rockets,home,Seventysixers,-5.0,226.0
6287,20200103,Seventysixers,away,Rockets,5.0,226.0
6288,20200103,Suns,home,Knicks,-7.0,225.0
6289,20200103,Knicks,away,Suns,7.0,225.0
6290,20200103,Wizards,home,Trailblazers,6.5,235.5
6291,20200103,Trailblazers,away,Wizards,-6.5,235.5
6292,20200104,Bucks,home,Spurs,-11.5,228.5
6293,20200104,Spurs,away,Bucks,11.5,228.5
6294,20200104,Bulls,home,Celtics,0.0,209.5
6295,20200104,Celtics,away,Bulls,0.0,209.5
6296,20200104,Cavaliers,home,Thunder,6.5,213.5
6297,20200104,Thunder,away,Cavaliers,-6.5,213.5
6298,20200104,Clippers,home,Grizzlies,-10.0,231.5
6299,20200104,Grizzlies,away,Clippers,10.0,231.5
6300,20200104,Hawks,home,Pacers,6.0,221.5
6301,20200104,Pacers,away,Hawks,-6.0,221.5
6302,20200104,Kings,home,Pelicans,-2.5,224.5
6303,20200104,Pelicans,away,Kings,2.5,224.5
6304,20200104,Magic,home,Jazz,4.5,206.5
6305,20200104,Jazz,away,Magic,-4.5,206.5
6306,20200104,Mavericks,home,Hornets,-11.5,216.0
6307,20200104,Hornets,away,Mavericks,11.5,216.0
6308,20200104,Nets,home,Raptors,-1.5,217.0
6309,20200104,Raptors,away,Nets,1.5,217.0
6310,20200104,Warriors,home,Pistons,3.0,214.5
6311,20200104,Pistons,away,Warriors,-3.0,214.5
6312,20200104,Wizards,home,Nuggets,11.5,222.5
6313,20200104,Nuggets,away,Wizards,-11.5,222.5
6314,20200105,Cavaliers,home,Timberwolves,5.0,217.5
6315,20200105,Timberwolves,away,Cavaliers,-5.0,217.5
6316,20200105,Clippers,home,Knicks,-7.5,222.5
6317,20200105,Knicks,away,Clippers,7.5,222.5
6318,20200105,Heat,home,Trailblazers,-5.5,220.5
6319,20200105,Trailblazers,away,Heat,5.5,220.5
6320,20200105,Lakers,home,Pistons,-14.5,219.5
6321,20200105,Pistons,away,Lakers,14.5,219.5
6322,20200105,Suns,home,Grizzlies,-6.0,233.0
6323,20200105,Grizzlies,away,Suns,6.0,233.0
6324,20200106,Hawks,home,Nuggets,8.0,223.5
6325,20200106,Nuggets,away,Hawks,-8.0,223.5
6326,20200106,Hornets,home,Pacers,6.0,209.5
6327,20200106,Pacers,away,Hornets,-6.0,209.5
6328,20200106,Kings,home,Warriors,-10.5,214.0
6329,20200106,Warriors,away,Kings,10.5,214.0
6330,20200106,Magic,home,Nets,-5.5,211.0
6331,20200106,Nets,away,Magic,5.5,211.0
6332,20200106,Mavericks,home,Bulls,-8.5,217.5
6333,20200106,Bulls,away,Mavericks,8.5,217.5
6334,20200106,Pelicans,home,Jazz,3.0,222.0
6335,20200106,Jazz,away,Pelicans,-3.0,222.0
6336,20200106,Seventysixers,home,Thunder,-7.5,213.0
6337,20200106,Thunder,away,Seventysixers,7.5,213.0
6338,20200106,Spurs,home,Bucks,7.0,229.0
6339,20200106,Bucks,away,Spurs,-7.0,229.0
6340,20200106,Wizards,home,Celtics,8.5,225.5
6341,20200106,Celtics,away,Wizards,-8.5,225.5
6342,20200107,Cavaliers,home,Pistons,3.5,220.0
6343,20200107,Pistons,away,Cavaliers,-3.5,220.0
6344,20200107,Grizzlies,home,Timberwolves,-4.0,228.5
6345,20200107,Timberwolves,away,Grizzlies,4.0,228.5
6346,20200107,Lakers,home,Knicks,-13.5,220.5
6347,20200107,Knicks,away,Lakers,13.5,220.5
6348,20200107,Nets,home,Thunder,0.0,215.5
6349,20200107,Thunder,away,Nets,0.0,215.5
6350,20200107,Raptors,home,Trailblazers,-2.0,220.0
6351,20200107,Trailblazers,away,Raptors,2.0,220.0
6352,20200107,Suns,home,Kings,-6.5,226.5
6353,20200107,Kings,away,Suns,6.5,226.5
6354,20200108,Celtics,home,Spurs,-6.0,222.0
6355,20200108,Spurs,away,Celtics,6.0,222.0
6356,20200108,Hawks,home,Rockets,8.0,237.0
6357,20200108,Rockets,away,Hawks,-8.0,237.0
6358,20200108,Hornets,home,Raptors,2.5,209.0
6359,20200108,Raptors,away,Hornets,-2.5,209.0
6360,20200108,Jazz,home,Knicks,-14.5,214.0
6361,20200108,Knicks,away,Jazz,14.5,214.0
6362,20200108,Magic,home,Wizards,-10.5,219.5
6363,20200108,Wizards,away,Magic,10.5,219.5
6364,20200108,Mavericks,home,Nuggets,-3.0,218.0
6365,20200108,Nuggets,away,Mavericks,3.0,218.0
6366,20200108,Pacers,home,Heat,0.0,211.0
6367,20200108,Heat,away,Pacers,0.0,211.0
6368,20200108,Pelicans,home,Bulls,-4.0,224.5
6369,20200108,Bulls,away,Pelicans,4.0,224.5
6370,20200108,Warriors,home,Bucks,13.5,218.0
6371,20200108,Bucks,away,Warriors,-13.5,218.0
6372,20200109,Pistons,home,Cavaliers,-7.0,220.5
6373,20200109,Cavaliers,away,Pistons,7.0,220.5
6374,20200109,Seventysixers,home,Celtics,-2.5,215.5
6375,20200109,Celtics,away,Seventysixers,2.5,215.5
6376,20200109,Thunder,home,Rockets,3.5,226.5
6377,20200109,Rockets,away,Thunder,-3.5,226.5
6378,20200109,Timberwolves,home,Trailblazers,0.0,224.0
6379,20200109,Trailblazers,away,Timberwolves,0.0,224.0
6380,20200110,Bulls,home,Pacers,3.0,214.0
6381,20200110,Pacers,away,Bulls,-3.0,214.0
6382,20200110,Clippers,home,Warriors,-14.0,218.5
6383,20200110,Warriors,away,Clippers,14.0,218.5
6384,20200110,Grizzlies,home,Spurs,-1.0,231.5
6385,20200110,Spurs,away,Grizzlies,1.0,231.5
6386,20200110,Jazz,home,Hornets,-12.5,209.5
6387,20200110,Hornets,away,Jazz,12.5,209.5
6388,20200110,Kings,home,Bucks,9.0,224.5
6389,20200110,Bucks,away,Kings,-9.0,224.5
6390,20200110,Knicks,home,Pelicans,5.0,227.0
6391,20200110,Pelicans,away,Knicks,-5.0,227.0
6392,20200110,Mavericks,home,Lakers,-1.5,223.5
6393,20200110,Lakers,away,Mavericks,1.5,223.5
6394,20200110,Nets,home,Heat,3.5,217.5
6395,20200110,Heat,away,Nets,-3.5,217.5
6396,20200110,Suns,home,Magic,-3.5,216.0
6397,20200110,Magic,away,Suns,3.5,216.0
6398,20200110,Wizards,home,Hawks,-1.0,237.5
6399,20200110,Hawks,away,Wizards,1.0,237.5
6400,20200111,Celtics,home,Pelicans,-11.5,223.5
6401,20200111,Pelicans,away,Celtics,11.5,223.5
6402,20200111,Mavericks,home,Seventysixers,-2.5,223.5
6403,20200111,Seventysixers,away,Mavericks,2.5,223.5
6404,20200111,Nuggets,home,Cavaliers,-12.5,216.5
6405,20200111,Cavaliers,away,Nuggets,12.5,216.5
6406,20200111,Pistons,home,Bulls,-3.5,216.0
6407,20200111,Bulls,away,Pistons,3.5,216.0
6408,20200111,Rockets,home,Timberwolves,-11.0,232.0
6409,20200111,Timberwolves,away,Rockets,11.0,232.0
6410,20200111,Thunder,home,Lakers,-4.5,216.5
6411,20200111,Lakers,away,Thunder,4.5,216.5
6412,20200111,Trailblazers,home,Bucks,7.0,228.5
6413,20200111,Bucks,away,Trailblazers,-7.0,228.5
6414,20200112,Grizzlies,home,Warriors,-6.5,224.0
6415,20200112,Warriors,away,Grizzlies,6.5,224.0
6416,20200112,Knicks,home,Heat,7.5,219.0
6417,20200112,Heat,away,Knicks,-7.5,219.0
6418,20200112,Nets,home,Hawks,-9.0,226.0
6419,20200112,Hawks,away,Nets,9.0,226.0
6420,20200112,Nuggets,home,Clippers,0.0,221.0
6421,20200112,Clippers,away,Nuggets,0.0,221.0
6422,20200112,Raptors,home,Spurs,-3.5,220.5
6423,20200112,Spurs,away,Raptors,3.5,220.5
6424,20200112,Suns,home,Hornets,-8.5,217.5
6425,20200112,Hornets,away,Suns,8.5,217.5
6426,20200112,Wizards,home,Jazz,8.5,224.0
6427,20200112,Jazz,away,Wizards,-8.5,224.0
6428,20200113,Celtics,home,Bulls,-10.5,215.5
6429,20200113,Bulls,away,Celtics,10.5,215.5
6430,20200113,Kings,home,Magic,-1.0,212.0
6431,20200113,Magic,away,Kings,1.0,212.0
6432,20200113,Lakers,home,Cavaliers,-14.0,220.0
6433,20200113,Cavaliers,away,Lakers,14.0,220.0
6434,20200113,Pacers,home,Seventysixers,-3.0,213.5
6435,20200113,Seventysixers,away,Pacers,3.0,213.5
6436,20200113,Pistons,home,Pelicans,-1.5,226.5
6437,20200113,Pelicans,away,Pistons,1.5,226.5
6438,20200113,Timberwolves,home,Thunder,3.5,219.5
6439,20200113,Thunder,away,Timberwolves,-3.5,219.5
6440,20200113,Trailblazers,home,Hornets,-9.5,217.0
6441,20200113,Hornets,away,Trailblazers,9.5,217.0
6442,20200114,Bucks,home,Knicks,-17.0,229.5
